id,url,route,content_family,cluster,subcluster,primary_entity,primary_keyword,search_intent,proposed_h1,canonical_url,parent_hub,schema_types,blueprint,priority,priority_score,quality_threshold,lifecycle_state,publish_approved,indexable
url-candidate-4444,https://www.mcpserver.in/templates/rag/,/templates/rag/,template,developer-tools,rag-template,Rag Template,rag MCP server template,implementation,Rag MCP Template,https://www.mcpserver.in/templates/rag/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4445,https://www.mcpserver.in/templates/rag-starter/,/templates/rag-starter/,template,developer-tools,rag-starter-template,Rag Starter Template,rag MCP server template starter,implementation,Rag Starter MCP Template,https://www.mcpserver.in/templates/rag-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4446,https://www.mcpserver.in/templates/rag-docker/,/templates/rag-docker/,template,developer-tools,rag-docker-template,Rag Docker Template,rag MCP server template docker,implementation,Rag Docker MCP Template,https://www.mcpserver.in/templates/rag-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4447,https://www.mcpserver.in/templates/rag-oauth/,/templates/rag-oauth/,template,developer-tools,rag-oauth-template,Rag OAUTH Template,rag MCP server template oauth,implementation,Rag OAUTH MCP Template,https://www.mcpserver.in/templates/rag-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4448,https://www.mcpserver.in/templates/rag-testing/,/templates/rag-testing/,template,developer-tools,rag-testing-template,Rag Testing Template,rag MCP server template testing,implementation,Rag Testing MCP Template,https://www.mcpserver.in/templates/rag-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4449,https://www.mcpserver.in/templates/rag-production/,/templates/rag-production/,template,developer-tools,rag-production-template,Rag Production Template,rag MCP server template production,implementation,Rag Production MCP Template,https://www.mcpserver.in/templates/rag-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4450,https://www.mcpserver.in/templates/streamable-http/,/templates/streamable-http/,template,developer-tools,streamable-http-template,Streamable Http Template,streamable http MCP server template,implementation,Streamable Http MCP Template,https://www.mcpserver.in/templates/streamable-http/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4451,https://www.mcpserver.in/templates/streamable-http-starter/,/templates/streamable-http-starter/,template,developer-tools,streamable-http-starter-template,Streamable Http Starter Template,streamable http MCP server template starter,implementation,Streamable Http Starter MCP Template,https://www.mcpserver.in/templates/streamable-http-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4452,https://www.mcpserver.in/templates/streamable-http-docker/,/templates/streamable-http-docker/,template,developer-tools,streamable-http-docker-template,Streamable Http Docker Template,streamable http MCP server template docker,implementation,Streamable Http Docker MCP Template,https://www.mcpserver.in/templates/streamable-http-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4453,https://www.mcpserver.in/templates/streamable-http-oauth/,/templates/streamable-http-oauth/,template,developer-tools,streamable-http-oauth-template,Streamable Http OAUTH Template,streamable http MCP server template oauth,implementation,Streamable Http OAUTH MCP Template,https://www.mcpserver.in/templates/streamable-http-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4454,https://www.mcpserver.in/templates/streamable-http-testing/,/templates/streamable-http-testing/,template,developer-tools,streamable-http-testing-template,Streamable Http Testing Template,streamable http MCP server template testing,implementation,Streamable Http Testing MCP Template,https://www.mcpserver.in/templates/streamable-http-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4455,https://www.mcpserver.in/templates/streamable-http-production/,/templates/streamable-http-production/,template,developer-tools,streamable-http-production-template,Streamable Http Production Template,streamable http MCP server template production,implementation,Streamable Http Production MCP Template,https://www.mcpserver.in/templates/streamable-http-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4456,https://www.mcpserver.in/templates/stdio/,/templates/stdio/,template,developer-tools,stdio-template,Stdio Template,stdio MCP server template,implementation,Stdio MCP Template,https://www.mcpserver.in/templates/stdio/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4457,https://www.mcpserver.in/templates/stdio-starter/,/templates/stdio-starter/,template,developer-tools,stdio-starter-template,Stdio Starter Template,stdio MCP server template starter,implementation,Stdio Starter MCP Template,https://www.mcpserver.in/templates/stdio-starter/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4458,https://www.mcpserver.in/templates/stdio-docker/,/templates/stdio-docker/,template,developer-tools,stdio-docker-template,Stdio Docker Template,stdio MCP server template docker,implementation,Stdio Docker MCP Template,https://www.mcpserver.in/templates/stdio-docker/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4459,https://www.mcpserver.in/templates/stdio-oauth/,/templates/stdio-oauth/,template,developer-tools,stdio-oauth-template,Stdio OAUTH Template,stdio MCP server template oauth,implementation,Stdio OAUTH MCP Template,https://www.mcpserver.in/templates/stdio-oauth/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4460,https://www.mcpserver.in/templates/stdio-testing/,/templates/stdio-testing/,template,developer-tools,stdio-testing-template,Stdio Testing Template,stdio MCP server template testing,implementation,Stdio Testing MCP Template,https://www.mcpserver.in/templates/stdio-testing/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4461,https://www.mcpserver.in/templates/stdio-production/,/templates/stdio-production/,template,developer-tools,stdio-production-template,Stdio Production Template,stdio MCP server template production,implementation,Stdio Production MCP Template,https://www.mcpserver.in/templates/stdio-production/,https://www.mcpserver.in/templates/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,template-page,P2,75,90,candidate,false,false
url-candidate-4462,https://www.mcpserver.in/projects/github-mcp-server/,/projects/github-mcp-server/,example-project,developer-tools,github-mcp-server,GitHub MCP Server,github mcp server example project,implementation,GitHub MCP Server Project,https://www.mcpserver.in/projects/github-mcp-server/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
url-candidate-4463,https://www.mcpserver.in/projects/github-mcp-server-starter/,/projects/github-mcp-server-starter/,example-project,developer-tools,github-mcp-server-starter,GitHub MCP Server Starter,github mcp server example project starter,implementation,GitHub MCP Server Starter Project,https://www.mcpserver.in/projects/github-mcp-server-starter/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
url-candidate-4464,https://www.mcpserver.in/projects/github-mcp-server-production/,/projects/github-mcp-server-production/,example-project,developer-tools,github-mcp-server-production,GitHub MCP Server Production,github mcp server example project production,implementation,GitHub MCP Server Production Project,https://www.mcpserver.in/projects/github-mcp-server-production/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
url-candidate-4465,https://www.mcpserver.in/projects/github-mcp-server-dockerized/,/projects/github-mcp-server-dockerized/,example-project,developer-tools,github-mcp-server-dockerized,GitHub MCP Server Dockerized,github mcp server example project dockerized,implementation,GitHub MCP Server Dockerized Project,https://www.mcpserver.in/projects/github-mcp-server-dockerized/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
url-candidate-4466,https://www.mcpserver.in/projects/github-mcp-server-oauth/,/projects/github-mcp-server-oauth/,example-project,developer-tools,github-mcp-server-oauth,GitHub MCP Server OAUTH,github mcp server example project oauth,implementation,GitHub MCP Server OAUTH Project,https://www.mcpserver.in/projects/github-mcp-server-oauth/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
url-candidate-4467,https://www.mcpserver.in/projects/github-mcp-server-read-only/,/projects/github-mcp-server-read-only/,example-project,developer-tools,github-mcp-server-read-only,GitHub MCP Server Read Only,github mcp server example project read only,implementation,GitHub MCP Server Read Only Project,https://www.mcpserver.in/projects/github-mcp-server-read-only/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
url-candidate-4468,https://www.mcpserver.in/projects/github-mcp-server-multi-client/,/projects/github-mcp-server-multi-client/,example-project,developer-tools,github-mcp-server-multi-client,GitHub MCP Server Multi Client,github mcp server example project multi client,implementation,GitHub MCP Server Multi Client Project,https://www.mcpserver.in/projects/github-mcp-server-multi-client/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
url-candidate-4469,https://www.mcpserver.in/projects/github-mcp-server-cloud-deployed/,/projects/github-mcp-server-cloud-deployed/,example-project,developer-tools,github-mcp-server-cloud-deployed,GitHub MCP Server Cloud Deployed,github mcp server example project cloud deployed,implementation,GitHub MCP Server Cloud Deployed Project,https://www.mcpserver.in/projects/github-mcp-server-cloud-deployed/,https://www.mcpserver.in/projects/,WebPage|BreadcrumbList|Organization|TechArticle|SoftwareApplication,example-project,P2,75,92,candidate,false,false
